,Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
2693,3.0,3.0,3.0,3.0,0.744449397,0.420297833,0.369716648,0.081303225,0.570653584,0.084902902,0.389072441,0.151068653,0.366024015,0.222767245,Networking Engineer
2694,2.0,2.0,2.0,2.0,0.613441761,0.679889307,0.550155621,0.238068518,0.699767875,0.204548876,0.450262432,0.117634493,0.380718342,0.275377048,Networking Engineer
2695,2.0,2.0,2.0,2.0,0.684980742,0.509454205,0.313348113,0.101779523,0.680854912,0.137001897,0.33157924,0.235355056,0.291592964,0.240848018,Networking Engineer
2696,2.0,2.0,2.0,2.0,0.719101515,0.54842784,0.745477188,0.358155208,0.829171388,0.33747956,0.187177329,0.313804691,0.416590999,0.139086566,Networking Engineer
2697,2.0,2.0,2.0,2.0,0.693894102,0.429698264,0.420396605,0.077915588,0.64990286,0.083254338,0.368235361,0.158430861,0.343266396,0.221510668,Networking Engineer
2698,2.0,2.0,2.0,2.0,0.636176622,0.480863521,0.429507181,0.163383489,0.665571786,0.163884908,0.357657139,0.211868424,0.373888413,0.203629742,Networking Engineer
2699,2.0,2.0,2.0,2.0,0.743022745,0.602551779,0.549392663,0.36852416,0.534072659,0.14848938,0.515419517,0.125635392,0.305892497,0.291185016,Networking Engineer
2700,4.0,4.0,4.0,4.0,0.683984601,0.342936046,0.163002159,0.017733368,0.689112487,0.041652402,0.309403004,0.126749333,0.270631939,0.199604988,Software Developer
2701,4.0,5.0,4.0,4.0,0.714061124,0.263779851,0.124041723,0.039166585,0.599706823,0.051833874,0.317142584,0.180365295,0.303150855,0.209805789,Software Developer
2702,4.0,1.0,4.0,4.0,0.678342485,0.317170695,0.193691157,0.060353999,0.635675506,0.083598307,0.311900454,0.148963647,0.293215824,0.245224536,Software Developer
2703,4.0,0.0,4.0,4.0,0.713994189,0.275925492,0.229267626,0.042219012,0.607029418,0.062179837,0.334344943,0.158734056,0.27961431,0.212777823,Software Developer
2704,4.0,3.0,4.0,4.0,0.709628597,0.279899956,0.140491278,0.029666322,0.644548824,0.07956369,0.379500004,0.153742385,0.352686487,0.236323289,Software Developer
2705,4.0,2.0,4.0,4.0,0.723744744,0.416361204,0.261195173,0.092309655,0.637309287,0.104857114,0.386255652,0.149630718,0.263275795,0.230215307,Software Developer
2706,5.0,4.0,5.0,5.0,0.686660681,0.542085259,0.229828261,0.109945365,0.747359275,0.102865854,0.314557525,0.108656881,0.199868716,0.208782286,Software Developer
2707,5.0,5.0,5.0,5.0,0.747692292,0.415744653,0.359625416,0.036841417,0.734517109,0.052586731,0.372256048,0.131803553,0.339766186,0.223894147,Software Developer
2708,5.0,1.0,5.0,5.0,0.822151434,0.243749843,0.243265634,0.070212166,0.507051764,0.036535354,0.384883049,0.159171493,0.262277244,0.23350636,Software Developer
2709,5.0,0.0,5.0,5.0,0.790639804,0.218089352,0.220490568,0.068176161,0.533724302,0.046709387,0.435467988,0.201816712,0.369895306,0.221129876,Software Developer
2710,5.0,3.0,5.0,5.0,0.732137354,0.490871389,0.232932177,0.052124095,0.749064002,0.057475346,0.324421189,0.086285904,0.202112104,0.215876835,Software Developer
2711,5.0,2.0,5.0,5.0,0.782501842,0.214038526,0.217183664,0.052690266,0.539074772,0.050800556,0.392389103,0.179873463,0.32868374,0.204759837,Software Developer
2712,1.0,4.0,1.0,1.0,0.702945543,0.301202563,0.37261685,0.126971801,0.532050635,0.078569202,0.38876894,0.23635842,0.36004579,0.272440747,Software Developer
2713,1.0,5.0,1.0,1.0,0.715900624,0.423028152,0.400460625,0.141703893,0.550106058,0.112528445,0.35642526,0.19475552,0.288308317,0.255618324,Software Developer
2714,1.0,1.0,1.0,1.0,0.84007775,0.193147062,0.102254008,0.050827795,0.461626886,0.0455285,0.417600851,0.20121839,0.316103674,0.251100757,Software Developer
2715,1.0,0.0,1.0,1.0,0.791398484,0.137493515,0.175313715,0.03403386,0.447411561,0.044924785,0.470939124,0.263580422,0.407006055,0.289425892,Software Developer
2716,1.0,3.0,1.0,1.0,0.816238127,0.176360052,0.108768252,0.037749498,0.495616693,0.044215257,0.483761106,0.249219473,0.390488203,0.291144254,Software Developer
2717,1.0,2.0,1.0,1.0,0.777779878,0.440094575,0.370705171,0.135424636,0.705312591,0.116005941,0.291600287,0.125684402,0.258667559,0.2527493,Software Developer
2718,0.0,4.0,0.0,0.0,0.735540578,0.254416901,0.125470355,0.03808135,0.649722305,0.035280191,0.2943122,0.1670335,0.311823342,0.201711178,Software Developer
2719,0.0,5.0,0.0,0.0,0.698632963,0.314509592,0.228437681,0.060973788,0.552521542,0.119100793,0.384316495,0.149717182,0.355589268,0.228533932,Software Developer
2720,0.0,1.0,0.0,0.0,0.696363723,0.295847746,0.142729671,0.082175014,0.527255206,0.110802742,0.396360006,0.190012128,0.281213377,0.26403142,Software Developer
2721,0.0,0.0,0.0,0.0,0.728280075,0.355596047,0.224784848,0.050520941,0.635618625,0.047223589,0.334323136,0.081644776,0.221880971,0.239396554,Software Developer
2722,0.0,3.0,0.0,0.0,0.72559826,0.394094074,0.218675643,0.045559848,0.738883193,0.064001389,0.332576238,0.146272145,0.244660395,0.206616014,Software Developer
2723,0.0,2.0,0.0,0.0,0.700706361,0.319808556,0.175386777,0.064985204,0.605583999,0.060258988,0.301447177,0.150953335,0.283156164,0.218095105,Software Developer
2724,3.0,4.0,3.0,3.0,0.633094547,0.374846532,0.268041517,0.079536329,0.657237826,0.088605875,0.348996402,0.154516318,0.293102517,0.191918402,Software Developer
2725,3.0,5.0,3.0,3.0,0.858501871,0.173839708,0.223642221,0.057886263,0.485450449,0.026860514,0.407892942,0.190792244,0.341274544,0.245546503,Software Developer
2726,3.0,1.0,3.0,3.0,0.770309019,0.437684854,0.464425049,0.165100027,0.548227059,0.051897038,0.451636393,0.104828347,0.237958193,0.191237914,Software Developer
2727,3.0,0.0,3.0,3.0,0.712830905,0.512036139,0.310238394,0.12302005,0.613222181,0.109042152,0.46133691,0.120432948,0.281723478,0.200215184,Software Developer
2728,3.0,3.0,3.0,3.0,0.752787924,0.253647801,0.261576915,0.061796885,0.524756552,0.044233802,0.408115972,0.222684534,0.415583879,0.23102014,Software Developer
2729,3.0,2.0,3.0,3.0,0.690469251,0.39337431,0.25535372,0.050139906,0.722057199,0.064987433,0.320109131,0.108623628,0.265564543,0.184683667,Software Developer
2730,2.0,4.0,2.0,2.0,0.839070997,0.410606863,0.269277727,0.047126039,0.702558621,0.03368208,0.362284156,0.102799128,0.247804851,0.224714987,Software Developer
2731,2.0,5.0,2.0,2.0,0.839217533,0.287165007,0.288880881,0.074554213,0.547780558,0.025988822,0.48524961,0.149159358,0.297276696,0.237094574,Software Developer
2732,2.0,1.0,2.0,2.0,0.836527268,0.305030615,0.31664296,0.095182053,0.579754112,0.037042407,0.382190925,0.128925628,0.246866955,0.231093508,Software Developer
2733,2.0,0.0,2.0,2.0,0.806410485,0.174152858,0.235680262,0.080664286,0.475145341,0.025094875,0.422884835,0.198377917,0.379449245,0.251064228,Software Developer
2734,2.0,3.0,2.0,2.0,0.804702062,0.283555944,0.269640078,0.083806454,0.560303621,0.074217154,0.443716032,0.20319542,0.342960591,0.275839486,Software Developer
2735,2.0,2.0,2.0,2.0,0.809720652,0.324331133,0.298435801,0.050869508,0.542383568,0.039644012,0.39261122,0.158537666,0.329302708,0.228941565,Software Developer
2736,4.0,4.0,4.0,4.0,0.782358877,0.301741461,0.213788302,0.088939597,0.516116998,0.071929687,0.284365077,0.171992314,0.290588483,0.279883781,Software Developer
2737,4.0,4.0,5.0,4.0,0.732253275,0.448328389,0.271723205,0.051690511,0.683375997,0.051248843,0.352990563,0.117127069,0.230212033,0.159489914,Software Developer
2738,4.0,4.0,1.0,4.0,0.790967255,0.285030398,0.258892897,0.039424636,0.53954213,0.029732747,0.393067937,0.135136176,0.283504361,0.230228811,Software Developer
2739,4.0,4.0,0.0,4.0,0.762914074,0.332605911,0.368028042,0.144250675,0.532190198,0.082276984,0.424928959,0.195384723,0.378171148,0.208268386,Software Developer
2740,4.0,4.0,3.0,4.0,0.821366783,0.281267958,0.230039414,0.082947289,0.517303217,0.050975516,0.403864152,0.172860124,0.286919871,0.236273959,Software Developer
2741,4.0,4.0,2.0,4.0,0.770894724,0.288580315,0.118978947,0.060122802,0.573784785,0.196322911,0.450761943,0.218867816,0.379736847,0.284359959,Software Developer
2742,5.0,5.0,4.0,5.0,0.764067201,0.26315996,0.205733816,0.095683526,0.449975037,0.14604275,0.471762244,0.334676553,0.408983296,0.341426281,Software Developer
2743,5.0,5.0,5.0,5.0,0.798760515,0.159694432,0.134826183,0.063866994,0.470533514,0.085112301,0.438282332,0.263995386,0.4531567,0.359419816,Software Developer
2744,5.0,5.0,1.0,5.0,0.708380437,0.41047149,0.234128633,0.09381908,0.68156078,0.108200244,0.351969402,0.160940693,0.318269307,0.246032545,Software Developer
2745,5.0,5.0,0.0,5.0,0.740019787,0.372944545,0.243815601,0.100026772,0.705626991,0.061044023,0.349221384,0.125941656,0.246424764,0.218549494,Software Developer
2746,5.0,5.0,3.0,5.0,0.820605475,0.422518204,0.318416748,0.054323221,0.699861481,0.028594765,0.357082409,0.112337097,0.259187998,0.168253246,Software Developer
2747,5.0,5.0,2.0,5.0,0.794301214,0.259791012,0.306870362,0.098383162,0.540784519,0.039474113,0.430136867,0.196105581,0.308421246,0.208223473,Software Developer
2748,1.0,1.0,4.0,1.0,0.827007443,0.225173264,0.291155788,0.072619321,0.503271528,0.024350937,0.48168016,0.215426688,0.358759997,0.24452173,Software Developer
2749,1.0,1.0,5.0,1.0,0.751133946,0.307935495,0.292332097,0.105496424,0.535539484,0.117973527,0.364483363,0.193057331,0.293990882,0.259983576,Software Developer
2750,1.0,1.0,1.0,1.0,0.712747225,0.485812668,0.215737177,0.093127952,0.733699212,0.098794228,0.238168004,0.123367068,0.185118141,0.183419426,Software Developer
2751,1.0,1.0,0.0,1.0,0.81280355,0.34878821,0.255296797,0.05646364,0.591808292,0.052299959,0.438925162,0.158143393,0.323410492,0.218561964,Software Developer
2752,1.0,1.0,3.0,1.0,0.735881215,0.559555245,0.505945958,0.171496652,0.693827234,0.121143887,0.357060534,0.114766772,0.276016038,0.208640881,Software Developer
2753,1.0,1.0,2.0,1.0,0.691968254,0.570513485,0.564092988,0.294615142,0.697510859,0.154216933,0.362125178,0.14741914,0.2803398,0.333650588,Software Developer
2754,0.0,0.0,4.0,0.0,0.775120734,0.143531199,0.150355968,0.053698648,0.462917556,0.115838478,0.444968591,0.347434395,0.505703088,0.271626215,Software Developer
2755,0.0,0.0,5.0,0.0,0.683984601,0.342936046,0.163002159,0.017733368,0.689112487,0.041652402,0.309403004,0.126749333,0.270631939,0.199604988,Software Developer
2756,0.0,0.0,1.0,0.0,0.714061124,0.263779851,0.124041723,0.039166585,0.599706823,0.051833874,0.317142584,0.180365295,0.303150855,0.209805789,Software Developer
2757,0.0,0.0,0.0,0.0,0.678342485,0.317170695,0.193691157,0.060353999,0.635675506,0.083598307,0.311900454,0.148963647,0.293215824,0.245224536,Software Developer
2758,0.0,0.0,3.0,0.0,0.713994189,0.275925492,0.229267626,0.042219012,0.607029418,0.062179837,0.334344943,0.158734056,0.27961431,0.212777823,Software Developer
2759,0.0,0.0,2.0,0.0,0.709628597,0.279899956,0.140491278,0.029666322,0.644548824,0.07956369,0.379500004,0.153742385,0.352686487,0.236323289,Software Developer
2760,3.0,3.0,4.0,3.0,0.723744744,0.416361204,0.261195173,0.092309655,0.637309287,0.104857114,0.386255652,0.149630718,0.263275795,0.230215307,Software Developer
2761,3.0,3.0,5.0,3.0,0.686660681,0.542085259,0.229828261,0.109945365,0.747359275,0.102865854,0.314557525,0.108656881,0.199868716,0.208782286,Software Developer
2762,3.0,3.0,1.0,3.0,0.747692292,0.415744653,0.359625416,0.036841417,0.734517109,0.052586731,0.372256048,0.131803553,0.339766186,0.223894147,Software Developer
2763,3.0,3.0,0.0,3.0,0.822151434,0.243749843,0.243265634,0.070212166,0.507051764,0.036535354,0.384883049,0.159171493,0.262277244,0.23350636,Software Developer
2764,3.0,3.0,3.0,3.0,0.790639804,0.218089352,0.220490568,0.068176161,0.533724302,0.046709387,0.435467988,0.201816712,0.369895306,0.221129876,Software Developer
2765,3.0,3.0,2.0,3.0,0.732137354,0.490871389,0.232932177,0.052124095,0.749064002,0.057475346,0.324421189,0.086285904,0.202112104,0.215876835,Software Developer
2766,2.0,2.0,4.0,2.0,0.782501842,0.214038526,0.217183664,0.052690266,0.539074772,0.050800556,0.392389103,0.179873463,0.32868374,0.204759837,Software Developer
2767,2.0,2.0,5.0,2.0,0.702945543,0.301202563,0.37261685,0.126971801,0.532050635,0.078569202,0.38876894,0.23635842,0.36004579,0.272440747,Software Developer
2768,2.0,2.0,1.0,2.0,0.715900624,0.423028152,0.400460625,0.141703893,0.550106058,0.112528445,0.35642526,0.19475552,0.288308317,0.255618324,Software Developer
2769,2.0,2.0,0.0,2.0,0.84007775,0.193147062,0.102254008,0.050827795,0.461626886,0.0455285,0.417600851,0.20121839,0.316103674,0.251100757,Software Developer
2770,2.0,2.0,3.0,2.0,0.791398484,0.137493515,0.175313715,0.03403386,0.447411561,0.044924785,0.470939124,0.263580422,0.407006055,0.289425892,Software Developer
2771,2.0,2.0,2.0,2.0,0.816238127,0.176360052,0.108768252,0.037749498,0.495616693,0.044215257,0.483761106,0.249219473,0.390488203,0.291144254,Software Developer
2772,4.0,4.0,4.0,4.0,0.777779878,0.440094575,0.370705171,0.135424636,0.705312591,0.116005941,0.291600287,0.125684402,0.258667559,0.2527493,Software Developer
2773,4.0,4.0,4.0,4.0,0.735540578,0.254416901,0.125470355,0.03808135,0.649722305,0.035280191,0.2943122,0.1670335,0.311823342,0.201711178,Software Developer
2774,4.0,4.0,4.0,4.0,0.698632963,0.314509592,0.228437681,0.060973788,0.552521542,0.119100793,0.384316495,0.149717182,0.355589268,0.228533932,Software Developer
2775,4.0,4.0,4.0,4.0,0.696363723,0.295847746,0.142729671,0.082175014,0.527255206,0.110802742,0.396360006,0.190012128,0.281213377,0.26403142,Software Developer
2776,4.0,4.0,4.0,4.0,0.728280075,0.355596047,0.224784848,0.050520941,0.635618625,0.047223589,0.334323136,0.081644776,0.221880971,0.239396554,Software Developer
2777,4.0,4.0,4.0,4.0,0.72559826,0.394094074,0.218675643,0.045559848,0.738883193,0.064001389,0.332576238,0.146272145,0.244660395,0.206616014,Software Developer
2778,5.0,5.0,5.0,5.0,0.700706361,0.319808556,0.175386777,0.064985204,0.605583999,0.060258988,0.301447177,0.150953335,0.283156164,0.218095105,Software Developer
2779,5.0,5.0,5.0,5.0,0.633094547,0.374846532,0.268041517,0.079536329,0.657237826,0.088605875,0.348996402,0.154516318,0.293102517,0.191918402,Software Developer
2780,5.0,5.0,5.0,5.0,0.858501871,0.173839708,0.223642221,0.057886263,0.485450449,0.026860514,0.407892942,0.190792244,0.341274544,0.245546503,Software Developer
2781,5.0,5.0,5.0,5.0,0.770309019,0.437684854,0.464425049,0.165100027,0.548227059,0.051897038,0.451636393,0.104828347,0.237958193,0.191237914,Software Developer
2782,5.0,5.0,5.0,5.0,0.712830905,0.512036139,0.310238394,0.12302005,0.613222181,0.109042152,0.46133691,0.120432948,0.281723478,0.200215184,Software Developer
2783,5.0,5.0,5.0,5.0,0.752787924,0.253647801,0.261576915,0.061796885,0.524756552,0.044233802,0.408115972,0.222684534,0.415583879,0.23102014,Software Developer
2784,1.0,1.0,1.0,1.0,0.690469251,0.39337431,0.25535372,0.050139906,0.722057199,0.064987433,0.320109131,0.108623628,0.265564543,0.184683667,Software Developer
2785,1.0,1.0,1.0,1.0,0.839070997,0.410606863,0.269277727,0.047126039,0.702558621,0.03368208,0.362284156,0.102799128,0.247804851,0.224714987,Software Developer
2786,1.0,1.0,1.0,1.0,0.839217533,0.287165007,0.288880881,0.074554213,0.547780558,0.025988822,0.48524961,0.149159358,0.297276696,0.237094574,Software Developer
2787,1.0,1.0,1.0,1.0,0.836527268,0.305030615,0.31664296,0.095182053,0.579754112,0.037042407,0.382190925,0.128925628,0.246866955,0.231093508,Software Developer
2788,1.0,1.0,1.0,1.0,0.806410485,0.174152858,0.235680262,0.080664286,0.475145341,0.025094875,0.422884835,0.198377917,0.379449245,0.251064228,Software Developer
2789,1.0,1.0,1.0,1.0,0.804702062,0.283555944,0.269640078,0.083806454,0.560303621,0.074217154,0.443716032,0.20319542,0.342960591,0.275839486,Software Developer
2790,0.0,0.0,0.0,0.0,0.809720652,0.324331133,0.298435801,0.050869508,0.542383568,0.039644012,0.39261122,0.158537666,0.329302708,0.228941565,Software Developer
2791,0.0,0.0,0.0,0.0,0.782358877,0.301741461,0.213788302,0.088939597,0.516116998,0.071929687,0.284365077,0.171992314,0.290588483,0.279883781,Software Developer
2792,0.0,0.0,0.0,0.0,0.732253275,0.448328389,0.271723205,0.051690511,0.683375997,0.051248843,0.352990563,0.117127069,0.230212033,0.159489914,Software Developer
2793,0.0,0.0,0.0,0.0,0.790967255,0.285030398,0.258892897,0.039424636,0.53954213,0.029732747,0.393067937,0.135136176,0.283504361,0.230228811,Software Developer
2794,0.0,0.0,0.0,0.0,0.762914074,0.332605911,0.368028042,0.144250675,0.532190198,0.082276984,0.424928959,0.195384723,0.378171148,0.208268386,Software Developer
2795,0.0,0.0,0.0,0.0,0.821366783,0.281267958,0.230039414,0.082947289,0.517303217,0.050975516,0.403864152,0.172860124,0.286919871,0.236273959,Software Developer
2796,3.0,3.0,3.0,3.0,0.770894724,0.288580315,0.118978947,0.060122802,0.573784785,0.196322911,0.450761943,0.218867816,0.379736847,0.284359959,Software Developer
2797,3.0,3.0,3.0,3.0,0.764067201,0.26315996,0.205733816,0.095683526,0.449975037,0.14604275,0.471762244,0.334676553,0.408983296,0.341426281,Software Developer
2798,3.0,3.0,3.0,3.0,0.798760515,0.159694432,0.134826183,0.063866994,0.470533514,0.085112301,0.438282332,0.263995386,0.4531567,0.359419816,Software Developer
2799,3.0,3.0,3.0,3.0,0.708380437,0.41047149,0.234128633,0.09381908,0.68156078,0.108200244,0.351969402,0.160940693,0.318269307,0.246032545,Software Developer
2800,3.0,3.0,3.0,3.0,0.740019787,0.372944545,0.243815601,0.100026772,0.705626991,0.061044023,0.349221384,0.125941656,0.246424764,0.218549494,Software Developer
2801,3.0,3.0,3.0,3.0,0.820605475,0.422518204,0.318416748,0.054323221,0.699861481,0.028594765,0.357082409,0.112337097,0.259187998,0.168253246,Software Developer
2802,2.0,2.0,2.0,2.0,0.794301214,0.259791012,0.306870362,0.098383162,0.540784519,0.039474113,0.430136867,0.196105581,0.308421246,0.208223473,Software Developer
2803,2.0,2.0,2.0,2.0,0.827007443,0.225173264,0.291155788,0.072619321,0.503271528,0.024350937,0.48168016,0.215426688,0.358759997,0.24452173,Software Developer
2804,2.0,2.0,2.0,2.0,0.751133946,0.307935495,0.292332097,0.105496424,0.535539484,0.117973527,0.364483363,0.193057331,0.293990882,0.259983576,Software Developer
2805,2.0,2.0,2.0,2.0,0.712747225,0.485812668,0.215737177,0.093127952,0.733699212,0.098794228,0.238168004,0.123367068,0.185118141,0.183419426,Software Developer
2806,2.0,2.0,2.0,2.0,0.81280355,0.34878821,0.255296797,0.05646364,0.591808292,0.052299959,0.438925162,0.158143393,0.323410492,0.218561964,Software Developer
2807,2.0,2.0,2.0,2.0,0.735881215,0.559555245,0.505945958,0.171496652,0.693827234,0.121143887,0.357060534,0.114766772,0.276016038,0.208640881,Software Developer
2808,4.0,4.0,4.0,4.0,0.691968254,0.570513485,0.564092988,0.294615142,0.697510859,0.154216933,0.362125178,0.14741914,0.2803398,0.333650588,Software Developer
2809,4.0,4.0,4.0,4.0,0.775120734,0.143531199,0.150355968,0.053698648,0.462917556,0.115838478,0.444968591,0.347434395,0.505703088,0.271626215,Software Developer
2810,4.0,4.0,4.0,4.0,0.683984601,0.342936046,0.163002159,0.017733368,0.689112487,0.041652402,0.309403004,0.126749333,0.270631939,0.199604988,Software Developer
2811,4.0,4.0,4.0,4.0,0.714061124,0.263779851,0.124041723,0.039166585,0.599706823,0.051833874,0.317142584,0.180365295,0.303150855,0.209805789,Software Developer
2812,4.0,4.0,4.0,4.0,0.678342485,0.317170695,0.193691157,0.060353999,0.635675506,0.083598307,0.311900454,0.148963647,0.293215824,0.245224536,Software Developer
2813,4.0,4.0,4.0,4.0,0.713994189,0.275925492,0.229267626,0.042219012,0.607029418,0.062179837,0.334344943,0.158734056,0.27961431,0.212777823,Software Developer
2814,5.0,5.0,5.0,5.0,0.709628597,0.279899956,0.140491278,0.029666322,0.644548824,0.07956369,0.379500004,0.153742385,0.352686487,0.236323289,Software Developer
2815,5.0,5.0,5.0,5.0,0.723744744,0.416361204,0.261195173,0.092309655,0.637309287,0.104857114,0.386255652,0.149630718,0.263275795,0.230215307,Software Developer
